time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-14 00:00:00+00:00,1,1,,
2025-12-15 00:00:00+00:00,1,1,,
2025-12-17 00:00:00+00:00,5,5,34.0,2.0
2025-12-18 00:00:00+00:00,15,13,30.0,3.0
2025-12-19 00:00:00+00:00,3,3,,
2025-12-20 00:00:00+00:00,2,2,3.0,1.0
2025-12-21 00:00:00+00:00,1,1,,
2025-12-27 00:00:00+00:00,2,2,,
