url_path,views_total,views_unique
/cicsdev/blog-cics-java-jta-jdbc,9,2
/cicsdev/blog-cics-java-jta-jdbc/pull/4,7,3
/cicsdev/blog-cics-java-jta-jdbc/pull/4/files,3,2
/cicsdev/blog-cics-java-jta-jdbc/pulls,3,2
/cicsdev/blog-cics-java-jta-jdbc/blob/main/blog.md,3,1
/cicsdev/blog-cics-java-jta-jdbc/pull/3,2,1
/cicsdev/blog-cics-java-jta-jdbc/blob/main/MAINTAINERS.md,1,1
/cicsdev/blog-cics-java-jta-jdbc/blob/main/README.md,1,1
/cicsdev/blog-cics-java-jta-jdbc/compare/main...jt-nti:add-readme,1,1
/cicsdev/blog-cics-java-jta-jdbc/fork,1,1
