url_path,views_total,views_unique
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/GETQUOTE.cbl,11,5
/cicsdev/cics-java-liberty-loans-and-scoring,9,8
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/CICS-Paper-Using-the-Liberty-JWT-Feature-with-CICS.pdf,3,3
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/JWTTOKEN.cpy,3,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/GETSCORE.cbl,1,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/JWTCLAIM.cpy,1,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/SCOREREP.cpy,1,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/SCOREREQ.cpy,1,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.builder,1,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/src/Cobol,1,1
