url_path,views_total,views_unique
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/src/Cobol,8,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/GETQUOTE.cbl,6,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects,4,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.builder,3,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.builder/src/com/ibm/cicsdev/cicsjwt/builder,3,1
/cicsdev/cics-java-liberty-loans-and-scoring,2,2
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/CICS-Paper-Using-the-Liberty-JWT-Feature-with-CICS.pdf,2,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/etc/DFHCSDQT.txt,2,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/etc/DFHCSDSC.txt,2,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/projects/com.ibm.cicsdev.cicsjwt.builder/src/com/ibm/cicsdev/cicsjwt/builder/CICSJwtBuilder.java,2,1
