url_path,views_total,views_unique
/cicsdev/cics-java-osgi-ds,3,3
/cicsdev/cics-java-osgi-ds/actions/runs/11508023952/job/32035389880,3,3
/cicsdev/cics-java-osgi-ds/actions/runs/11060797835,2,2
/cicsdev/cics-java-osgi-ds/actions/runs/11170292591,2,2
/cicsdev/cics-java-osgi-ds/actions/runs/12818262063/usage,2,2
/cicsdev/cics-java-osgi-ds/labels,2,2
/cicsdev/cics-java-osgi-ds/milestones,2,2
/cicsdev/cics-java-osgi-ds/actions,1,1
/cicsdev/cics-java-osgi-ds/actions/runs/10623149367,1,1
/cicsdev/cics-java-osgi-ds/actions/runs/10623149367/job/29448965949,1,1
