url_path,views_total,views_unique
/cicsdev/cics-eventprocessing-java,16,7
/cicsdev/cics-eventprocessing-java/pull/10,8,2
/cicsdev/cics-eventprocessing-java/pull/10/files,6,2
/cicsdev/cics-eventprocessing-java/commits/main,3,2
/cicsdev/cics-eventprocessing-java/pulls,3,2
/cicsdev/cics-eventprocessing-java/blob/main/cics-eventprocessing-java-bundle/src/main/bundleParts/ACCOUNTADAPTER.epadapter,1,1
/cicsdev/cics-eventprocessing-java/compare/main...jt-nti-patch-1,1,1
/cicsdev/cics-eventprocessing-java/forks,1,1
/cicsdev/cics-eventprocessing-java/issues,1,1
/cicsdev/cics-eventprocessing-java/new/main,1,1
