time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-20 00:00:00+00:00,9,1,7.0,2.0
2025-11-21 00:00:00+00:00,9,1,1.0,1.0
2025-11-22 00:00:00+00:00,13,3,1.0,1.0
2025-11-23 00:00:00+00:00,10,2,,
2025-11-24 00:00:00+00:00,9,1,1.0,1.0
2025-11-25 00:00:00+00:00,9,1,,
2025-11-26 00:00:00+00:00,9,1,,
2025-11-27 00:00:00+00:00,13,3,6.0,3.0
2025-11-28 00:00:00+00:00,9,1,,
2025-11-29 00:00:00+00:00,10,2,3.0,1.0
2025-11-30 00:00:00+00:00,11,1,1.0,1.0
2025-12-01 00:00:00+00:00,10,2,2.0,2.0
2025-12-02 00:00:00+00:00,9,1,3.0,2.0
2025-12-03 00:00:00+00:00,9,1,6.0,1.0
