time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-26 00:00:00+00:00,9,1,,
2025-11-27 00:00:00+00:00,13,3,6.0,3.0
2025-11-28 00:00:00+00:00,9,1,,
2025-11-29 00:00:00+00:00,10,2,3.0,1.0
2025-11-30 00:00:00+00:00,11,1,1.0,1.0
2025-12-01 00:00:00+00:00,10,2,2.0,2.0
2025-12-02 00:00:00+00:00,9,1,3.0,2.0
2025-12-03 00:00:00+00:00,9,1,7.0,2.0
2025-12-04 00:00:00+00:00,9,1,16.0,1.0
2025-12-05 00:00:00+00:00,9,1,10.0,2.0
2025-12-06 00:00:00+00:00,10,2,1.0,1.0
2025-12-07 00:00:00+00:00,9,1,,
2025-12-08 00:00:00+00:00,9,1,,
2025-12-09 00:00:00+00:00,11,3,3.0,1.0
