url_path,views_total,views_unique
/cicsdev/cics-java-liberty-restapp,27,5
/cicsdev/cics-java-liberty-restapp/tree/main/src/main/java/com/ibm/cicsdev/restapp,9,2
/cicsdev/cics-java-liberty-restapp/pulls,8,2
/cicsdev/cics-java-liberty-restapp/blob/main/build.gradle,6,2
/cicsdev/cics-java-liberty-restapp/tree/main/src/main/webapp/WEB-INF,6,2
/cicsdev/cics-java-liberty-restapp/branches,6,1
/cicsdev/cics-java-liberty-restapp/tree/main/src/main,5,2
/cicsdev/cics-java-liberty-restapp/actions/workflows/main.yml,5,1
/cicsdev/cics-java-liberty-restapp/blob/main/pom.xml,5,1
/cicsdev/cics-java-liberty-restapp/blob/main/src/main/java/com/ibm/cicsdev/restapp/CICSApplication.java,4,2
