url_path,views_total,views_unique
/cicsdev/cics-java-liberty-restapp,8,7
/cicsdev/cics-java-liberty-restapp/pulls,4,2
/cicsdev/cics-java-liberty-restapp/actions,3,2
/cicsdev/cics-java-liberty-restapp/issues,2,2
/cicsdev/cics-java-liberty-restapp/pull/36,2,2
/cicsdev/cics-java-liberty-restapp/blob/main/.github/workflows/build.yaml,2,1
/cicsdev/cics-java-liberty-restapp/tree/main/cics-java-liberty-restapp-app/src/main/java/com/ibm/cicsdev/restapp,2,1
/cicsdev/cics-java-liberty-restapp/actions/runs/27661763305,1,1
/cicsdev/cics-java-liberty-restapp/actions/runs/27661763305/job/81807391363,1,1
/cicsdev/cics-java-liberty-restapp/blob/main/cics-java-liberty-restapp-app/src/main/java/com/ibm/cicsdev/restapp/ReverseResource.java,1,1
