time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-04 00:00:00+00:00,26,6,2.0,1.0
2025-03-05 00:00:00+00:00,8,1,,
2025-03-06 00:00:00+00:00,12,5,,
2025-03-07 00:00:00+00:00,8,1,,
2025-03-08 00:00:00+00:00,8,1,,
2025-03-09 00:00:00+00:00,10,3,,
2025-03-10 00:00:00+00:00,13,5,8.0,1.0
2025-03-11 00:00:00+00:00,9,2,2.0,1.0
2025-03-12 00:00:00+00:00,8,1,1.0,1.0
2025-03-13 00:00:00+00:00,17,2,,
2025-03-14 00:00:00+00:00,8,1,1.0,1.0
2025-03-15 00:00:00+00:00,8,1,,
2025-03-16 00:00:00+00:00,8,1,,
2025-03-17 00:00:00+00:00,13,1,2.0,2.0
