time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-02 00:00:00+00:00,1.0,1.0,4,3
2024-10-03 00:00:00+00:00,1.0,1.0,25,5
2024-10-04 00:00:00+00:00,1.0,1.0,3,3
2024-10-05 00:00:00+00:00,,,1,1
2024-10-06 00:00:00+00:00,,,6,1
2024-10-07 00:00:00+00:00,,,21,7
2024-10-08 00:00:00+00:00,,,22,4
2024-10-09 00:00:00+00:00,,,32,2
2024-10-10 00:00:00+00:00,1.0,1.0,36,6
2024-10-11 00:00:00+00:00,5.0,2.0,5,2
2024-10-13 00:00:00+00:00,,,31,1
2024-10-14 00:00:00+00:00,,,29,8
2024-10-15 00:00:00+00:00,4.0,1.0,18,8
