time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-09 00:00:00+00:00,,,25,9
2024-07-10 00:00:00+00:00,,,21,10
2024-07-11 00:00:00+00:00,,,65,6
2024-07-12 00:00:00+00:00,,,20,4
2024-07-13 00:00:00+00:00,,,28,4
2024-07-14 00:00:00+00:00,,,2,1
2024-07-15 00:00:00+00:00,1.0,1.0,51,4
2024-07-16 00:00:00+00:00,,,6,3
2024-07-17 00:00:00+00:00,1.0,1.0,1,1
2024-07-18 00:00:00+00:00,,,9,3
2024-07-19 00:00:00+00:00,3.0,1.0,42,6
2024-07-20 00:00:00+00:00,1.0,1.0,8,1
2024-07-21 00:00:00+00:00,3.0,2.0,6,3
2024-07-22 00:00:00+00:00,1.0,1.0,91,7
