time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-15 00:00:00+00:00,,,5,2
2025-03-17 00:00:00+00:00,4.0,1.0,35,8
2025-03-18 00:00:00+00:00,2.0,1.0,14,5
2025-03-19 00:00:00+00:00,,,14,4
2025-03-20 00:00:00+00:00,2.0,2.0,4,1
2025-03-21 00:00:00+00:00,,,31,6
2025-03-22 00:00:00+00:00,,,1,1
2025-03-23 00:00:00+00:00,1.0,1.0,1,1
2025-03-24 00:00:00+00:00,,,68,8
2025-03-25 00:00:00+00:00,7.0,3.0,11,4
2025-03-26 00:00:00+00:00,,,43,8
2025-03-27 00:00:00+00:00,1.0,1.0,18,6
2025-03-28 00:00:00+00:00,,,8,3
