url_path,views_total,views_unique
/cicsdev/cics-java-jcics-samples,24,18
/cicsdev/cics-java-jcics-samples/blob/main/blog/blog.md,18,11
/cicsdev/cics-java-jcics-samples/blob/main/src/Cobol/EDUCHAN.cbl,9,5
/cicsdev/cics-java-jcics-samples/tree/main/projects,8,7
/cicsdev/cics-java-jcics-samples/blob/main/src/Cobol/EC01.cbl,6,5
/cicsdev/cics-java-jcics-samples/tree/main/projects/com.ibm.cicsdev.link,6,4
/cicsdev/cics-java-jcics-samples/tree/main/src,6,4
/cicsdev/cics-java-jcics-samples/tree/main/projects/com.ibm.cicsdev.vsam,5,5
/cicsdev/cics-java-jcics-samples/tree/main/projects/com.ibm.cicsdev.terminal,5,3
/cicsdev/cics-java-jcics-samples/tree/main,5,2
