time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-01 00:00:00+00:00,0,0,1,1
2026-03-02 00:00:00+00:00,21,8,31,8
2026-03-03 00:00:00+00:00,0,0,12,6
2026-03-04 00:00:00+00:00,19,7,16,6
2026-03-05 00:00:00+00:00,121,21,65,9
2026-03-06 00:00:00+00:00,8,8,9,5
2026-03-07 00:00:00+00:00,0,0,1,1
2026-03-08 00:00:00+00:00,2,2,1,1
2026-03-09 00:00:00+00:00,1,1,31,7
2026-03-10 00:00:00+00:00,0,0,52,7
2026-03-11 00:00:00+00:00,19,7,83,3
2026-03-12 00:00:00+00:00,4,4,43,7
2026-03-13 00:00:00+00:00,0,0,11,2
2026-03-14 00:00:00+00:00,1,1,1,1
