url_path,views_total,views_unique
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev,5,2
/cicsdev/cics-java-j2cprog,4,4
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev/j2ctest,3,2
/cicsdev/cics-java-j2cprog/tree/main,2,2
/cicsdev/cics-java-j2cprog/blob/main/src/com/ibm/cicsdev/bean/J2CCommareaWrapper.java,2,1
/cicsdev/cics-java-j2cprog/blob/main/src/com/ibm/cicsdev/j2ctest/J2Cprog.java,2,1
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev/bean,2,1
/cicsdev/cics-java-j2cprog/blob/main/README.md,1,1
/cicsdev/cics-java-j2cprog/tree/main/src,1,1
/cicsdev/cics-java-j2cprog/tree/main/src/com,1,1
