time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,4,2,0,0
2026-04-26 00:00:00+00:00,5,2,0,0
2026-04-27 00:00:00+00:00,4,2,1,1
2026-04-28 00:00:00+00:00,3,1,3,1
2026-04-29 00:00:00+00:00,54,21,22,3
2026-04-30 00:00:00+00:00,5,2,4,1
2026-05-01 00:00:00+00:00,5,2,1,1
2026-05-02 00:00:00+00:00,3,1,0,0
2026-05-03 00:00:00+00:00,8,3,0,0
2026-05-04 00:00:00+00:00,3,1,0,0
2026-05-05 00:00:00+00:00,13,6,19,4
2026-05-06 00:00:00+00:00,157,38,31,2
2026-05-07 00:00:00+00:00,217,58,29,5
2026-05-08 00:00:00+00:00,35,7,0,0
