time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-15 00:00:00+00:00,45,13,9,5
2026-06-16 00:00:00+00:00,31,4,3,1
2026-06-17 00:00:00+00:00,44,11,6,2
2026-06-18 00:00:00+00:00,14,2,1,1
2026-06-19 00:00:00+00:00,18,3,0,0
2026-06-20 00:00:00+00:00,33,9,1,1
2026-06-21 00:00:00+00:00,43,9,0,0
2026-06-22 00:00:00+00:00,23,5,1,1
2026-06-23 00:00:00+00:00,39,8,0,0
2026-06-24 00:00:00+00:00,16,2,0,0
2026-06-25 00:00:00+00:00,24,5,0,0
2026-06-26 00:00:00+00:00,14,2,9,2
2026-06-27 00:00:00+00:00,13,1,0,0
2026-06-28 00:00:00+00:00,13,1,0,0
