url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-transactions,9,3
/cicsdev/cics-java-liberty-springboot-transactions/pull/17,9,3
/cicsdev/cics-java-liberty-springboot-transactions/pull/18,9,3
/cicsdev/cics-java-liberty-springboot-transactions/pull/17/commits,8,1
/cicsdev/cics-java-liberty-springboot-transactions/pull/19,3,2
/cicsdev/cics-java-liberty-springboot-transactions/pull/20,3,2
/cicsdev/cics-java-liberty-springboot-transactions/tree/manvi/samples,3,2
/cicsdev/cics-java-liberty-springboot-transactions/actions/runs/25655475748/job/75302762683,3,1
/cicsdev/cics-java-liberty-springboot-transactions/pulls,2,2
/cicsdev/cics-java-liberty-springboot-transactions/actions/runs/25655785997/job/75303785069,2,1
