time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-03 00:00:00+00:00,13,1,0,0
2026-07-04 00:00:00+00:00,13,1,0,0
2026-07-05 00:00:00+00:00,13,1,1,1
2026-07-06 00:00:00+00:00,13,1,0,0
2026-07-07 00:00:00+00:00,13,1,0,0
2026-07-08 00:00:00+00:00,76,9,6,2
2026-07-09 00:00:00+00:00,14,2,12,2
2026-07-10 00:00:00+00:00,145,19,12,4
2026-07-11 00:00:00+00:00,15,3,0,0
2026-07-12 00:00:00+00:00,16,4,0,0
2026-07-13 00:00:00+00:00,14,2,2,2
2026-07-14 00:00:00+00:00,15,3,0,0
2026-07-15 00:00:00+00:00,84,17,6,2
2026-07-16 00:00:00+00:00,40,9,2,1
