time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-24 00:00:00+00:00,11,4,0,0
2026-05-25 00:00:00+00:00,10,3,0,0
2026-05-26 00:00:00+00:00,9,2,0,0
2026-05-27 00:00:00+00:00,10,1,1,1
2026-05-28 00:00:00+00:00,9,2,0,0
2026-05-29 00:00:00+00:00,8,1,0,0
2026-05-30 00:00:00+00:00,11,4,0,0
2026-05-31 00:00:00+00:00,8,1,0,0
2026-06-01 00:00:00+00:00,8,1,0,0
2026-06-02 00:00:00+00:00,8,1,0,0
2026-06-03 00:00:00+00:00,62,13,4,3
2026-06-04 00:00:00+00:00,47,6,5,5
2026-06-05 00:00:00+00:00,16,4,28,1
2026-06-06 00:00:00+00:00,13,1,0,0
