url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-transactions/pull/10,52,4
/cicsdev/cics-java-liberty-springboot-transactions,23,9
/cicsdev/cics-java-liberty-springboot-transactions/pulls,18,2
/cicsdev/cics-java-liberty-springboot-transactions/pull/10/changes,16,4
/cicsdev/cics-java-liberty-springboot-transactions/pull/10/commits,15,2
/cicsdev/cics-java-liberty-springboot-transactions/tree/manvi/samples,6,1
/cicsdev/cics-java-liberty-springboot-transactions/tree/main/src/main,4,2
/cicsdev/cics-java-liberty-springboot-transactions/pull/10/changes/e799d13e736893882645a738004f7e381a608219,4,1
/cicsdev/cics-java-liberty-springboot-transactions/pull/10/changes/BASE..e799d13e736893882645a738004f7e381a608219,3,1
/cicsdev/cics-java-liberty-springboot-transactions/blob/main/README.md,2,2
