url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jdbc-multi/tree/main/.tekton/helm,2,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/gradle/wrapper/gradle-wrapper.properties,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/.mvn/wrapper/maven-wrapper.properties,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/src/main/webapp/WEB-INF/web.xml,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/.tekton/resources/artifact-server/Dockerfile,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/.tekton/resources/artifact-server/httpd.conf,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/labels,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/tree/main/gradle/wrapper,1,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/tree/main/.mvn/wrapper,1,1
