url_path,views_total,views_unique
/cicsdev/cics-java-liberty-app-deployment/blob/main/projects/com.ibm.cicsdev.jmx.httpendpoint.controller/src/com/ibm/cicsdev/jmx/HttpEndpointController.java,5,1
/cicsdev/cics-java-liberty-app-deployment,4,4
/cicsdev/cics-java-liberty-app-deployment/issues,2,2
/cicsdev/cics-java-liberty-app-deployment/blob/33a03c09258ccaa4010e65529e329b358931e02b/projects/com.ibm.cicsdev.jmx.httpendpoint.controller/src/com/ibm/cicsdev/jmx/HttpEndpointController.java,1,1
/cicsdev/cics-java-liberty-app-deployment/blob/main/src/COBOL/WLPCTRLW.cbl,1,1
/cicsdev/cics-java-liberty-app-deployment/pulls,1,1
/cicsdev/cics-java-liberty-app-deployment/tree/33a03c09258ccaa4010e65529e329b358931e02b,1,1
/cicsdev/cics-java-liberty-app-deployment/tree/33a03c09258ccaa4010e65529e329b358931e02b/projects/com.ibm.cicsdev.jmx.httpendpoint.controller,1,1
/cicsdev/cics-java-liberty-app-deployment/tree/main/projects,1,1
/cicsdev/cics-java-liberty-app-deployment/tree/main/src/COBOL,1,1
